Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu000/without_induced.txt
At local time: 11:37:43,  07/13/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 5.00e+07
tau       = 2.40e+00
lb        = 1.62e-02
beta      = 2.91e+08
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 1.57e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Synchrotron      Error           
-----------------------------------------------
1348    6.6840821e-03    6.7018871e-03    6.7197876e-03    2.5679579e+30    2.5679579e+30    2.5394304e+01    2.5394304e+01
1349    6.7197876e-03    6.7376872e-03    6.7556831e-03    2.5747427e+30    2.5747427e+30    2.1349222e+01    2.1349222e+01
1350    6.7556831e-03    6.7736791e-03    6.7917709e-03    2.5815453e+30    2.5815453e+30    1.7939407e+01    1.7939407e+01
1351    6.7917709e-03    6.8098628e-03    6.8280511e-03    2.5883661e+30    2.5883661e+30    1.5065031e+01    1.5065031e+01
1352    6.8280511e-03    6.8462398e-03    6.8645254e-03    2.5952050e+30    2.5952050e+30    1.2654031e+01    1.2654031e+01
1353    6.8645254e-03    6.8828114e-03    6.9011943e-03    2.6020620e+30    2.6020620e+30    1.0625482e+01    1.0625482e+01
1354    6.9011943e-03    6.9195777e-03    6.9380593e-03    2.6089372e+30    2.6089372e+30    8.9192686e+00    8.9192686e+00
1355    6.9380593e-03    6.9565414e-03    6.9751213e-03    2.6158305e+30    2.6158305e+30    7.4846416e+00    7.4846416e+00
1356    6.9751213e-03    6.9937017e-03    7.0123812e-03    2.6227425e+30    2.6227425e+30    6.2787585e+00    6.2787585e+00
1357    7.0123812e-03    7.0310608e-03    7.0498399e-03    2.6296721e+30    2.6296721e+30    5.2654753e+00    5.2654753e+00
1358    7.0498399e-03    7.0686196e-03    7.0874994e-03    2.6366204e+30    2.6366204e+30    4.4143047e+00    4.4143047e+00
1359    7.0874994e-03    7.1063787e-03    7.1253595e-03    2.6435871e+30    2.6435871e+30    3.6664226e+00    3.6664226e+00
1360    7.1253595e-03    7.1443398e-03    7.1634217e-03    2.6505720e+30    2.6505720e+30    3.0732613e+00    3.0732613e+00
1361    7.1634217e-03    7.1825036e-03    7.2016874e-03    2.6575756e+30    2.6575756e+30    2.5758042e+00    2.5758042e+00
1362    7.2016874e-03    7.2208713e-03    7.2401580e-03    2.6645976e+30    2.6645976e+30    2.1580615e+00    2.1580615e+00
1363    7.2401580e-03    7.2594443e-03    7.2788335e-03    2.6716387e+30    2.6716387e+30    1.8073957e+00    1.8073957e+00
1364    7.2788335e-03    7.2982223e-03    7.3177153e-03    2.6786979e+30    2.6786979e+30    1.5131494e+00    1.5131494e+00
1365    7.3177153e-03    7.3372084e-03    7.3568057e-03    2.6857762e+30    2.6857762e+30    1.2663395e+00    1.2663395e+00
1366    7.3568057e-03    7.3764026e-03    7.3961043e-03    2.6928729e+30    2.6928729e+30    1.0593969e+00    1.0593969e+00
1367    7.3961043e-03    7.4158059e-03    7.4356128e-03    2.6999886e+30    2.6999886e+30    8.8594717e-01    8.8594717e-01
1368    7.4356128e-03    7.4554197e-03    7.4753324e-03    2.7071228e+30    2.7071228e+30    7.4062401e-01    7.4062401e-01
1369    7.4753324e-03    7.4952454e-03    7.5152642e-03    2.7142760e+30    2.7142760e+30    6.1891186e-01    6.1891186e-01
1370    7.5152642e-03    7.5352835e-03    7.5554098e-03    2.7214486e+30    2.7214486e+30    5.1701242e-01    5.1701242e-01
1371    7.5554098e-03    7.5755361e-03    7.5957696e-03    2.7286402e+30    2.7286402e+30    4.3173200e-01    4.3173200e-01
1372    7.5957696e-03    7.6160030e-03    7.6363445e-03    2.7358502e+30    2.7358502e+30    3.6038640e-01    3.6038640e-01
1373    7.6363445e-03    7.6566865e-03    7.6771365e-03    2.7430796e+30    2.7430796e+30    3.0072087e-01    3.0072087e-01
1374    7.6771365e-03    7.6975869e-03    7.7181468e-03    2.7503286e+30    2.7503286e+30    2.5084147e-01    2.5084147e-01
1375    7.7181468e-03    7.7387067e-03    7.7593760e-03    2.7575964e+30    2.7575964e+30    2.0915847e-01    2.0915847e-01
1376    7.7593760e-03    7.7800453e-03    7.8008249e-03    2.7648832e+30    2.7648832e+30    1.7433780e-01    1.7433780e-01
1377    7.8008249e-03    7.8216046e-03    7.8424951e-03    2.7721899e+30    2.7721899e+30    1.4526048e-01    1.4526048e-01
1378    7.8424951e-03    7.8633865e-03    7.8843888e-03    2.7795154e+30    2.7795154e+30    1.2098807e-01    1.2098807e-01
1379    7.8843888e-03    7.9053910e-03    7.9265060e-03    2.7868605e+30    2.7868605e+30    1.0073414e-01    1.0073414e-01
1380    7.9265060e-03    7.9476200e-03    7.9688476e-03    2.7942250e+30    2.7942250e+30    8.3839625e-02    8.3839625e-02
1381    7.9688476e-03    7.9900753e-03    8.0114156e-03    2.8016091e+30    2.8016091e+30    6.9752544e-02    6.9752544e-02
1382    8.0114156e-03    8.0327569e-03    8.0542117e-03    2.8090129e+30    2.8090129e+30    5.8010753e-02    5.8010753e-02
1383    8.0542117e-03    8.0756666e-03    8.0972360e-03    2.8164360e+30    2.8164360e+30    4.8227444e-02    4.8227444e-02
1384    8.0972360e-03    8.1188045e-03    8.1404904e-03    2.8238790e+30    2.8238790e+30    4.0079009e-02    4.0079009e-02
1385    8.1404904e-03    8.1621744e-03    8.1839748e-03    2.8313417e+30    2.8313417e+30    3.3294804e-02    3.3294804e-02
1386    8.1839748e-03    8.2057752e-03    8.2276920e-03    2.8388241e+30    2.8388241e+30    2.7648546e-02    2.7648546e-02
1387    8.2276920e-03    8.2496088e-03    8.2716430e-03    2.8463261e+30    2.8463261e+30    2.2951141e-02    2.2951141e-02
1388    8.2716430e-03    8.2936771e-03    8.3158286e-03    2.8538480e+30    2.8538480e+30    1.9044619e-02    1.9044619e-02
1389    8.3158286e-03    8.3379801e-03    8.3602509e-03    2.8613902e+30    2.8613902e+30    1.5797062e-02    1.5797062e-02
1390    8.3602509e-03    8.3825206e-03    8.4049096e-03    2.8689520e+30    2.8689520e+30    1.3098334e-02    1.3098334e-02
1391    8.4049096e-03    8.4272977e-03    8.4498068e-03    2.8765338e+30    2.8765338e+30    1.0856548e-02    1.0856548e-02
1392    8.4498068e-03    8.4723160e-03    8.4949443e-03    2.8841364e+30    2.8841364e+30    8.9950478e-03    8.9950478e-03
1393    8.4949443e-03    8.5175736e-03    8.5403230e-03    2.8917587e+30    2.8917587e+30    7.4499147e-03    7.4499147e-03
1394    8.5403230e-03    8.5630724e-03    8.5859438e-03    2.8994006e+30    2.8994006e+30    6.1678742e-03    6.1678742e-03
1395    8.5859438e-03    8.6088153e-03    8.6318078e-03    2.9070637e+30    2.9070637e+30    5.0999788e-03    5.0999788e-03
1396    8.6318078e-03    8.6548012e-03    8.6779175e-03    2.9147461e+30    2.9147461e+30    4.2015770e-03    4.2015770e-03
1397    8.6779175e-03    8.7010339e-03    8.7242741e-03    2.9224494e+30    2.9224494e+30    3.4759091e-03    3.4759091e-03
1398    8.7242741e-03    8.7475134e-03    8.7708775e-03    2.9301729e+30    2.9301729e+30    2.8744382e-03    2.8744382e-03
1399    8.7708775e-03    8.7942416e-03    8.8177295e-03    2.9379173e+30    2.9379173e+30    2.3761131e-03    2.3761131e-03
1400    8.8177295e-03    8.8412184e-03    8.8648321e-03    2.9456820e+30    2.9456820e+30    1.9634138e-03    1.9634138e-03
1401    8.8648321e-03    8.8884467e-03    8.9121871e-03    2.9534671e+30    2.9534671e+30    1.6217666e-03    1.6217666e-03
1402    8.9121871e-03    8.9359274e-03    8.9597944e-03    2.9612729e+30    2.9612729e+30    1.3390533e-03    1.3390533e-03
1403    8.9597944e-03    8.9836614e-03    9.0076560e-03    2.9690994e+30    2.9690994e+30    1.0812647e-03    1.0812647e-03
1404    9.0076560e-03    9.0316497e-03    9.0557737e-03    2.9769460e+30    2.9769460e+30    8.8009180e-04    8.8009180e-04
1405    9.0557737e-03    9.0798959e-03    9.1041476e-03    2.9848146e+30    2.9848146e+30    7.2762871e-04    7.2762871e-04
1406    9.1041476e-03    9.1283992e-03    9.1527803e-03    2.9927031e+30    2.9927031e+30    6.0126948e-04    6.0126948e-04
1407    9.1527803e-03    9.1771614e-03    9.2016729e-03    3.0006131e+30    3.0006131e+30    4.9660343e-04    4.9660343e-04
1408    9.2016729e-03    9.2261843e-03    9.2508262e-03    3.0085437e+30    3.0085437e+30    4.0995414e-04    4.0995414e-04
1409    9.2508262e-03    9.2754690e-03    9.3002422e-03    3.0164948e+30    3.0164948e+30    3.3825901e-04    3.3825901e-04
1410    9.3002422e-03    9.3250163e-03    9.3499226e-03    3.0244676e+30    3.0244676e+30    2.7896889e-04    2.7896889e-04
1411    9.3499226e-03    9.3748299e-03    9.3998685e-03    3.0324617e+30    3.0324617e+30    2.2996297e-04    2.2996297e-04
1412    9.3998685e-03    9.4249081e-03    9.4500808e-03    3.0404765e+30    3.0404765e+30    1.8947812e-04    1.8947812e-04
1413    9.4500808e-03    9.4752535e-03    9.5005613e-03    3.0485126e+30    3.0485126e+30    1.5604956e-04    1.5604956e-04
1414    9.5005613e-03    9.5258690e-03    9.5513118e-03    3.0565698e+30    3.0565698e+30    1.2846105e-04    1.2846105e-04
1415    9.5513118e-03    9.5767546e-03    9.6023334e-03    3.0646487e+30    3.0646487e+30    1.0570338e-04    1.0570338e-04
1416    9.6023334e-03    9.6279122e-03    9.6536269e-03    3.0727491e+30    3.0727491e+30    8.6939588e-05    8.6939588e-05
1417    9.6536269e-03    9.6793426e-03    9.7051961e-03    3.0808704e+30    3.0808704e+30    7.1475988e-05    7.1475988e-05
1418    9.7051961e-03    9.7310478e-03    9.7570391e-03    3.0890134e+30    3.0890134e+30    5.8738013e-05    5.8738013e-05
1419    9.7570391e-03    9.7830296e-03    9.8091597e-03    3.0971782e+30    3.0971782e+30    4.8249971e-05    4.8249971e-05
1420    9.8091597e-03    9.8352889e-03    9.8615587e-03    3.1053644e+30    3.1053644e+30    3.9618288e-05    3.9618288e-05
1421    9.8615587e-03    9.8878276e-03    9.9142371e-03    3.1135727e+30    3.1135727e+30    3.2517502e-05    3.2517502e-05
1422    9.9142371e-03    9.9406466e-03    9.9671977e-03    3.1218019e+30    3.1218019e+30    2.6678605e-05    2.6678605e-05
1423    9.9671977e-03    9.9937478e-03    1.0020440e-02    3.1300534e+30    3.1300534e+30    2.1879387e-05    2.1879387e-05
1424    1.0020440e-02    1.0047133e-02    1.0073967e-02    3.1383270e+30    3.1383270e+30    1.7936369e-05    1.7936369e-05
1425    1.0073967e-02    1.0100802e-02    1.0127781e-02    3.1466220e+30    3.1466220e+30    1.4698137e-05    1.4698137e-05
1426    1.0127781e-02    1.0154759e-02    1.0181881e-02    3.1549388e+30    3.1549388e+30    1.2039803e-05    1.2039803e-05
1427    1.0181881e-02    1.0209003e-02    1.0236272e-02    3.1632783e+30    3.1632783e+30    9.8584014e-06    9.8584014e-06
1428    1.0236272e-02    1.0263538e-02    1.0290952e-02    3.1716393e+30    3.1716393e+30    8.0690816e-06    8.0690816e-06
1429    1.0290952e-02    1.0318365e-02    1.0345924e-02    3.1800232e+30    3.1800232e+30    6.6019556e-06    6.6019556e-06
1430    1.0345924e-02    1.0373483e-02    1.0401190e-02    3.1884285e+30    3.1884285e+30    5.3994786e-06    5.3994786e-06
1431    1.0401190e-02    1.0428897e-02    1.0456751e-02    3.1968562e+30    3.1968562e+30    4.4143003e-06    4.4143003e-06
1432    1.0456751e-02    1.0484607e-02    1.0512610e-02    3.2053063e+30    3.2053063e+30    3.6074682e-06    3.6074682e-06
1433    1.0512610e-02    1.0540614e-02    1.0568767e-02    3.2137791e+30    3.2137791e+30    2.9469525e-06    2.9469525e-06
1434    1.0568767e-02    1.0596919e-02    1.0625223e-02    3.2222736e+30    3.2222736e+30    2.4064300e-06    2.4064300e-06
1435    1.0625223e-02    1.0653526e-02    1.0681980e-02    3.2307908e+30    3.2307908e+30    1.9642741e-06    1.9642741e-06
1436    1.0681980e-02    1.0710436e-02    1.0739041e-02    3.2393306e+30    3.2393306e+30    1.6027248e-06    1.6027248e-06
1437    1.0739041e-02    1.0767649e-02    1.0796408e-02    3.2478935e+30    3.2478935e+30    1.3072021e-06    1.3072021e-06
1438    1.0796408e-02    1.0825167e-02    1.0854080e-02    3.2564783e+30    3.2564783e+30    1.0657426e-06    1.0657426e-06
1439    1.0854080e-02    1.0882994e-02    1.0912061e-02    3.2650862e+30    3.2650862e+30    8.6853379e-07    8.6853379e-07
1440    1.0912061e-02    1.0941128e-02    1.0970351e-02    3.2737167e+30    3.2737167e+30    7.0697740e-07    7.0697740e-07
1441    1.0970351e-02    1.0999574e-02    1.1028954e-02    3.2823705e+30    3.2823705e+30    5.5960783e-07    5.5960783e-07
1442    1.1028954e-02    1.1058332e-02    1.1087868e-02    3.2910467e+30    3.2910467e+30    4.5626371e-07    4.5626371e-07
1443    1.1087868e-02    1.1117404e-02    1.1147098e-02    3.2997461e+30    3.2997461e+30    3.7182338e-07    3.7182338e-07
1444    1.1147098e-02    1.1176791e-02    1.1206644e-02    3.3084682e+30    3.3084682e+30    3.0286236e-07    3.0286236e-07
1445    1.1206644e-02    1.1236495e-02    1.1266507e-02    3.3172142e+30    3.3172142e+30    2.4657055e-07    2.4657055e-07
1446    1.1266507e-02    1.1296519e-02    1.1326690e-02    3.3259825e+30    3.3259825e+30    2.0064287e-07    2.0064287e-07
1447    1.1326690e-02    1.1356863e-02    1.1387196e-02    3.3347744e+30    3.3347744e+30    1.6053160e-07    1.6053160e-07
1448    1.1387196e-02    1.1417529e-02    1.1448024e-02    3.3435890e+30    3.3435890e+30    1.1802327e-07    1.1802327e-07
1449    1.1448024e-02    1.1478520e-02    1.1509178e-02    3.3524278e+30    3.3524278e+30    9.6533903e-08    9.6533903e-08
1450    1.1509178e-02    1.1539835e-02    1.1570658e-02    3.3612892e+30    3.3612892e+30    7.8895276e-08    7.8895276e-08
1451    1.1570658e-02    1.1601479e-02    1.1632466e-02    3.3701739e+30    3.3701739e+30    6.4429507e-08    6.4429507e-08
1452    1.1632466e-02    1.1663453e-02    1.1694605e-02    3.3790828e+30    3.3790828e+30    5.2575682e-08    5.2575682e-08
1453    1.1694605e-02    1.1725756e-02    1.1757075e-02    3.3880149e+30    3.3880149e+30    4.2870152e-08    4.2870152e-08
1454    1.1757075e-02    1.1788393e-02    1.1819880e-02    3.3969709e+30    3.3969709e+30    3.4930054e-08    3.4930054e-08
1455    1.1819880e-02    1.1851366e-02    1.1883019e-02    3.4059508e+30    3.4059508e+30    2.8439487e-08    2.8439487e-08
1456    1.1883019e-02    1.1914673e-02    1.1946497e-02    3.4149540e+30    3.4149540e+30    2.3138048e-08    2.3138048e-08
1457    1.1946497e-02    1.1978320e-02    1.2010313e-02    3.4239814e+30    3.4239814e+30    1.8811297e-08    1.8811297e-08
1458    1.2010313e-02    1.2042305e-02    1.2074470e-02    3.4330326e+30    3.4330326e+30    1.5282781e-08    1.5282781e-08
1459    1.2074470e-02    1.2106633e-02    1.2138969e-02    3.4421068e+30    3.4421068e+30    1.2407444e-08    1.2407444e-08
1460    1.2138969e-02    1.2171305e-02    1.2203814e-02    3.4512061e+30    3.4512061e+30    1.0066155e-08    1.0066155e-08
1461    1.2203814e-02    1.2236321e-02    1.2269004e-02    3.4603289e+30    3.4603289e+30    8.1611464e-09    8.1611464e-09
1462    1.2269004e-02    1.2301686e-02    1.2334543e-02    3.4694763e+30    3.4694763e+30    6.6122627e-09    6.6122627e-09
1463    1.2334543e-02    1.2367399e-02    1.2400432e-02    3.4786475e+30    3.4786475e+30    5.3538431e-09    5.3538431e-09
1464    1.2400432e-02    1.2433465e-02    1.2466673e-02    3.4878435e+30    3.4878435e+30    4.3321471e-09    4.3321471e-09
1465    1.2466673e-02    1.2499881e-02    1.2533268e-02    3.4970630e+30    3.4970630e+30    3.5032242e-09    3.5032242e-09
1466    1.2533268e-02    1.2566653e-02    1.2600218e-02    3.5063074e+30    3.5063074e+30    2.8311666e-09    2.8311666e-09
1467    1.2600218e-02    1.2633782e-02    1.2667526e-02    3.5155762e+30    3.5155762e+30    2.2866578e-09    2.2866578e-09
1468    1.2667526e-02    1.2701269e-02    1.2735194e-02    3.5248692e+30    3.5248692e+30    1.8457826e-09    1.8457826e-09
1469    1.2735194e-02    1.2769118e-02    1.2803223e-02    3.5341873e+30    3.5341873e+30    1.4890498e-09    1.4890498e-09
1470    1.2803223e-02    1.2837328e-02    1.2871616e-02    3.5435302e+30    3.5435302e+30    1.2005839e-09    1.2005839e-09
1471    1.2871616e-02    1.2905903e-02    1.2940373e-02    3.5528973e+30    3.5528973e+30    9.6746655e-10    9.6746655e-10
1472    1.2940373e-02    1.2974844e-02    1.3009499e-02    3.5622894e+30    3.5622894e+30    7.7919282e-10    7.7919282e-10
1473    1.3009499e-02    1.3044153e-02    1.3078993e-02    3.5717061e+30    3.5717061e+30    6.2722688e-10    6.2722688e-10
1474    1.3078993e-02    1.3113833e-02    1.3148858e-02    3.5811478e+30    3.5811478e+30    5.0463839e-10    5.0463839e-10
1475    1.3148858e-02    1.3183884e-02    1.3219098e-02    3.5906143e+30    3.5906143e+30    4.0580472e-10    4.0580472e-10
1476    1.3219098e-02    1.3254310e-02    1.3289711e-02    3.6001061e+30    3.6001061e+30    3.2616679e-10    3.2616679e-10
1477    1.3289711e-02    1.3325113e-02    1.3360702e-02    3.6096234e+30    3.6096234e+30    2.6203129e-10    2.6203129e-10
1478    1.3360702e-02    1.3396294e-02    1.3432073e-02    3.6191652e+30    3.6191652e+30    2.1040773e-10    2.1040773e-10
1479    1.3432073e-02    1.3467854e-02    1.3503825e-02    3.6287326e+30    3.6287326e+30    1.6887672e-10    1.6887672e-10
1480    1.3503825e-02    1.3539797e-02    1.3575961e-02    3.6383248e+30    3.6383248e+30    1.3548193e-10    1.3548193e-10
1481    1.3575961e-02    1.3612124e-02    1.3648480e-02    3.6479424e+30    3.6479424e+30    1.0864266e-10    1.0864266e-10
1482    1.3648480e-02    1.3684838e-02    1.3721389e-02    3.6575863e+30    3.6575863e+30    8.7082376e-11    8.7082376e-11
1483    1.3721389e-02    1.3757939e-02    1.3794686e-02    3.6672550e+30    3.6672550e+30    6.9770877e-11    6.9770877e-11
1484    1.3794686e-02    1.3831432e-02    1.3868375e-02    3.6769497e+30    3.6769497e+30    0.0000000e+00    0.0000000e+00
1485    1.3868375e-02    1.3905317e-02    1.3942457e-02    3.6866689e+30    3.6866689e+30    0.0000000e+00    0.0000000e+00
1486    1.3942457e-02    1.3979597e-02    1.4016935e-02    3.6964152e+30    3.6964152e+30    0.0000000e+00    0.0000000e+00
1487    1.4016935e-02    1.4054273e-02    1.4091811e-02    3.7061867e+30    3.7061867e+30    0.0000000e+00    0.0000000e+00
1488    1.4091811e-02    1.4129349e-02    1.4167086e-02    3.7159841e+30    3.7159841e+30    0.0000000e+00    0.0000000e+00
1489    1.4167086e-02    1.4204825e-02    1.4242765e-02    3.7258072e+30    3.7258072e+30    0.0000000e+00    0.0000000e+00
1490    1.4242765e-02    1.4280705e-02    1.4318847e-02    3.7356563e+30    3.7356563e+30    0.0000000e+00    0.0000000e+00
1491    1.4318847e-02    1.4356990e-02    1.4395336e-02    3.7455321e+30    3.7455321e+30    0.0000000e+00    0.0000000e+00
1492    1.4395336e-02    1.4433683e-02    1.4472234e-02    3.7554335e+30    3.7554335e+30    0.0000000e+00    0.0000000e+00
1493    1.4472234e-02    1.4510785e-02    1.4549541e-02    3.7653609e+30    3.7653609e+30    0.0000000e+00    0.0000000e+00
1494    1.4549541e-02    1.4588299e-02    1.4627263e-02    3.7753148e+30    3.7753148e+30    0.0000000e+00    0.0000000e+00
1495    1.4627263e-02    1.4666228e-02    1.4705399e-02    3.7852954e+30    3.7852954e+30    0.0000000e+00    0.0000000e+00
1496    1.4705399e-02    1.4744571e-02    1.4783952e-02    3.7953014e+30    3.7953014e+30    0.0000000e+00    0.0000000e+00
1497    1.4783952e-02    1.4823334e-02    1.4862926e-02    3.8053349e+30    3.8053349e+30    0.0000000e+00    0.0000000e+00
1498    1.4862926e-02    1.4902518e-02    1.4942321e-02    3.8153941e+30    3.8153941e+30    0.0000000e+00    0.0000000e+00
1499    1.4942321e-02    1.4982124e-02    1.5022140e-02    3.8254801e+30    3.8254801e+30    0.0000000e+00    0.0000000e+00
1500    1.5022140e-02    1.5062156e-02    1.5102386e-02    3.8355928e+30    3.8355928e+30    0.0000000e+00    0.0000000e+00
1501    1.5102386e-02    1.5142616e-02    1.5183060e-02    3.8457327e+30    3.8457327e+30    0.0000000e+00    0.0000000e+00
1502    1.5183060e-02    1.5223505e-02    1.5264166e-02    3.8558988e+30    3.8558988e+30    0.0000000e+00    0.0000000e+00
1503    1.5264166e-02    1.5304825e-02    1.5345705e-02    3.8660919e+30    3.8660919e+30    0.0000000e+00    0.0000000e+00
1504    1.5345705e-02    1.5386582e-02    1.5427678e-02    3.8763124e+30    3.8763124e+30    0.0000000e+00    0.0000000e+00
1505    1.5427678e-02    1.5468774e-02    1.5510090e-02    3.8865596e+30    3.8865596e+30    0.0000000e+00    0.0000000e+00
1506    1.5510090e-02    1.5551406e-02    1.5592943e-02    3.8968343e+30    3.8968343e+30    0.0000000e+00    0.0000000e+00
1507    1.5592943e-02    1.5634479e-02    1.5676238e-02    3.9071349e+30    3.9071349e+30    0.0000000e+00    0.0000000e+00
